,Unnamed: 0,Unnamed: 0.1,tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date,text_clean,classification_labels,cluster_labels,sentiment_cluster
12,12,14,1340087707238744064,"Enji Dandi, a Potential candidate of OLF in Oromia is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,enji dandi potenti candid olf oromia prison first conduct free fair elect,1,52,1.0
13,13,15,1340087689014439937,"Lemi Begna, a potential candidate of OLF was released from prison but abducted again. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,lemi begna potenti candid olf releas prison abduct first conduct free fair elect,2,52,3.0
14,14,16,1340087688020566018,"@Dknight10k @kayewhitehead    Blacksplantation  this is the most honest straightforward black man account and you need to interview him.  
“If you didn’t vote for Biden, you ain’t black”. 😂💙",589596296,co_pony,2012-05-25T01:59:28.000Z,"US, Country Roads, GA Adjacent",(((AnxiousPony))) She/Her,Abortion bans = gov’t coercive control; Awkweird; 🐕s &🐴; #Sober; #courageous; #amends; #ENFP; holding my own; #netneutrality #IWANTTHETRUTH🇺🇸 ~ Oliver Stone,6057f1e35bcc6c20,US,admin,"South Carolina, USA","[-83.353955, 32.04683, -78.499301, 35.215449]",Etats-Unis,South Carolina,2020-12-19,honest black man account need interview didnt vote biden aint black,2,19,12.0
15,15,17,1340087682932858886,@Franktheshank88 I think that's great. The Trump family campaigning for ya leads to defeat.,198034921,slovakheidi,2010-10-03T04:41:23.000Z,"Plainville, CT",Heidi🐱🐶🐦🐸🐢,"Democrat Vaccinated Critters Wildlife Photography #BidenHarris Climate Change

 *Not Here To Date*",000c7ae04f0a875b,US,city,"Plainville, CT","[-72.892836, 41.649293, -72.815501, 41.6980625]",Etats-Unis,Plainville,2020-12-19,think great trump famili campaign ya lead defeat,2,15,33.0
16,16,18,1340087674795802624,"Dawit Abdeta, potential Candidate of OLF in Oromia was released but abducted again. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,dawit abdeta potenti candid olf oromia releas abduct first conduct free fair elect,1,52,1.0
17,17,19,1340087669032972289,Biden team expresses concern over 'abrupt halt' in cooperation with Pentagon https://t.co/6AiSRPpFTm,4790717117,dottsieann21,2016-01-13T04:19:57.000Z,"Pennsylvania, USA",Dot Robinson,"Married. Being a mom and a mommom to 5 grandchildren. Love Family, Travel, Animals, Art, and Music. No DM's",dd9c503d6c35364b,US,admin,"Pennsylvania, USA","[-80.519851, 39.719801, -74.689517, 42.516072]",Etats-Unis,Pennsylvania,2020-12-19,biden team express concern abrupt halt cooper pentagon,0,12,10.0
18,18,21,1340087660287766528,@axel_trump Bathroom Booker.,888740243872075777,MarkVal9,2017-07-22T12:39:20.000Z,Etats-Unis,Sephardic Mark,"Trump Won!!!
Democrats cheated!",000db6740b1fec59,US,city,"Biscayne Park, FL","[-80.1910651, 25.87231, -80.1604615, 25.887555]",Etats-Unis,Biscayne Park,2020-12-19,bathroom booker,1,57,48.0
19,19,22,1340087659268513792,"Ms Meti Milko, Potential Candidate Of OLF in Oromia is in prison and never appeared before court. #FreeAllPoliticalPrisonersInEthiopia first to conduct free &amp; fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,ms meti milko potenti candid olf oromia prison never appear court first conduct free amp fair elect,1,52,24.0
20,20,23,1340087654466121730,"@dpatterson1006 @TuckerCarlson Your need to denigrate someone who worked for their title is what is pathetic. When you earn a doctorate, you can decide to go by your first name if you wish. Dr. Biden earned her title &amp; whether you like it or not, she is Dr. Biden. Period.",775108817059090433,PhDtoDO,2016-09-11T23:08:37.000Z,East Valley of Phoenix Metro,"Daryl, D.O. student, PhD, M.S., MPH",HIV & PrEP researcher I 1st year osteopathic medical student @UIWSOM I Dallas Cowboy fan I Army vet I Texan by birth I #ally 🏳️‍🌈,e0060cda70f5f341,US,admin,"Texas, USA","[-106.645646, 25.837092, -93.508131, 36.500695]",Etats-Unis,Texas,2020-12-19,need denigr someon work titl pathet earn doctor decid go first name wish dr biden earn titl amp whether like dr biden period,2,44,20.0
21,21,24,1340087652536631296,Compromised Trump can't do anything about Putin so he stays silent as Putin Runs rampant over our Gov Security System which Traitor Trump made easy by taking out the experts &amp; putting in his idiot Loyalist to supposedly run... #TrumpResponsibleForHack,38260072,yvonneb3,2009-05-06T19:48:46.000Z,"Sparks, NV",Yvonne Reed,Must Vote Blue!!!🇺🇸Get Vaccinated End Covid #Resist-SF Niners🏈 & SF Giants 🖤⚾️🧡fan 😉❤️🍸I'm a Democrat! Science & Truth!,140800566259f12f,US,city,"Sparks, NV","[-119.781386, 39.5117966, -119.640003, 39.636636]",Etats-Unis,Sparks,2020-12-19,compromis trump anyth putin stay silent putin run rampant gov secur system traitor trump made easi take expert amp put idiot loyalist supposedli run,0,51,25.0
22,22,25,1340087640247459840,"Pentagon Suddenly Stops Biden Transition Defense Briefings, Catches Joe’s Team Off Guard https://t.co/eoj5jIdAca
Biden better Start Hide’n!
He sold America out!!",727204815202320384,prvusa,2016-05-02T18:35:13.000Z,"4109 SE Commerce Ave. Stuart, Florida 34997",Zen Auto Concepts,"“For the Love Of Cars” We Specialize in High End Detailing, Paint Correction, Ceramic Coatings & Xpel Clear Bra Paint Protection Film, PDR, Wheel Repair.",01609e69768d517e,US,city,"Citrus Ridge, FL","[-80.520487, 27.617202, -80.463058, 27.6535283]",Etats-Unis,Citrus Ridge,2020-12-19,pentagon suddenli stop biden transit defens brief catch joe team guard biden better start hiden sold america,0,18,10.0
23,23,26,1340087639253270528,"Alemayehu Diro, potential candidate of OLF in Oromia is in prison and never appeared before court. #FreeAllPoliticalPrisonersInEthiopia first to conduct free &amp; fair election
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,alemayehu diro potenti candid olf oromia prison never appear court first conduct free amp fair elect,1,52,24.0
24,24,27,1340087624086667266,"Gemechu Admasu, a potential candidate of OLF in wollo Oromo special zone is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,gemechu admasu potenti candid olf wollo oromo special zone prison first conduct free fair elect,1,52,1.0
25,25,28,1340087608420941824,"Yazew Kebebew, a Potential candidate of OLF in North Shewa Oromia is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,yazew kebebew potenti candid olf north shewa oromia prison first conduct free fair elect,1,52,1.0
26,26,29,1340087588959313920,"Kayo Fufa, a potential candidate of OLF in west Shewa Oromia is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,kayo fufa potenti candid olf west shewa oromia prison first conduct free fair elect,1,52,1.0
27,27,30,1340087570089213952,"Gemechis Tolosa, a potential candidate of OLF in Oromia is In prison.#FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,gemechi tolosa potenti candid olf oromia first conduct free fair elect,1,52,1.0
28,28,31,1340087551575511040,"Oromsis Elemo a potential candidate of OLF in Oromia Harerge still in prison despite court orders #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and &amp; election
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,oromsi elemo potenti candid olf oromia harerg still prison despit court order first conduct free amp elect,2,52,3.0
29,29,33,1340087543711358977,@2Alarm Don’t worry China and Biden still got their fake absentee ballots through.,274155630,maranjen,2011-03-29T20:54:47.000Z,Beaver Falls PA,M. R. Jennings,Just a guy who loves people his country Penn State and the Steelers! oh yeah Bruce and The Jukes Not sure of the order.,00bb747d24d3c7ba,US,city,"White, PA","[-80.421996, 40.745158, -80.323496, 40.802179]",Etats-Unis,White,2020-12-19,dont worri china biden still got fake absente ballot,2,43,24.0
30,30,34,1340087535553241089,"Derara Fogelo a potential candidate of OLF in oromia. Still in prison despite court orders #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,derara fogelo potenti candid olf oromia still prison despit court order first conduct free fair elect,0,52,12.0
31,31,36,1340087517085716480,"Gemechu Ayana a potential candidate of OLF in Oromia.Still in prison despite court orders . #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,gemechu ayana potenti candid olf oromiastil prison despit court order first conduct free fair elect,2,52,3.0
32,32,38,1340087472785477632,"Kenesa Ayana a Potential Candidate of OLF in Oromia. Still in prison despite court orders. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,kenesa ayana potenti candid olf oromia still prison despit court order first conduct free fair elect,0,52,12.0
33,33,39,1340087451189092353,"Michael Bekele a  Potential Candidate of OLF in Oromia. Still in prison despite court order. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,michael bekel potenti candid olf oromia still prison despit court order first conduct free fair elect,2,52,3.0
34,34,40,1340087443190591489,#GregKellyReports Jill Biden is a pretentious asshole.,1434198918,cherylkanere,2013-05-16T23:13:02.000Z,"Fort Lauderdale , Fl. ",Cheryl Kane ,"This brand new Grandma loves the USA , my children, my grandbaby, my family, my dogs, the great state of Florida.",14441682ff5a9fa3,US,city,"Sunrise, FL","[-80.3631122, 26.1193834, -80.226673, 26.193854]",Etats-Unis,Sunrise,2020-12-19,jill biden pretenti asshol,0,12,23.0
35,35,41,1340087420490956801,"Batre Fiile a potential candidate of OLF in Oromia Yabello is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,batr fiil potenti candid olf oromia yabello prison first conduct free fair elect,1,52,1.0
36,36,42,1340087399741751297,"Abdi Regasaa potential candidate of OLF in Oromia is in prison.  #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,abdi regasaa potenti candid olf oromia prison first conduct free fair elect,1,2,1.0
37,37,43,1340087381123330049,"@MalcolmNance @MSNBC @thereidout 🐍Putin has U.S. at his mercy b/c Trump/GOP failed to protect our cybersecurity and allowed Putin bounties on US soldiers in the Middle East w/o retaliation. 
https://t.co/4YGulNFUuG
Hillary Clinton on “Vladimir Putin’s dream.”  https://t.co/GM5GNp5Hrq",177766603,Frodo60,2010-08-13T00:48:06.000Z,"New Haven,Pittsburgh,Providenc",Sal Elmo,"My father was a WWII Nazi POW. How do you survive when you don't know which side will win? 'Terrible Towel' fan since 1976, Adjunct, Cancer Survivor🌊",96683cc9126741d1,US,country,Etats-Unis,"[-179.231086, 13.182335, 179.859685, 71.434357]",Etats-Unis,Etats-Unis,2020-12-19,putin us merci bc trumpgop fail protect cybersecur allow putin bounti us soldier middl east wo retali hillari clinton vladimir putin dream,0,51,22.0
38,38,44,1340087375288958977,"Mohamed Abduroa potential candidate of OLF in Oromia Arsi is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1272064399,RAJIDINKA,2013-03-16T11:14:51.000Z,minneapolis ,Raji A Dinka,"In our struggle for freedom, truth is the only weapon we possess. Dalai Lama",8e9665cec9370f0f,US,city,"Minneapolis, MN","[-93.329515, 44.889964, -93.194578, 45.051257]",Etats-Unis,Minneapolis,2020-12-19,moham abduroa potenti candid olf oromia arsi prison first conduct free fair elect,1,52,1.0
39,39,45,1340087369832251395,@CortesSteve You are nobody  I take Biden over Russian Trump any day at least he has heart but don't forget Ivanka has 23 trademarks from China you are  such hypocrite https://t.co/FPFGyjVrKZ,32634431,kapuzie,2009-04-17T22:40:50.000Z,"Muskego,WI",Susan Liegeois,Hi I have Pulmonary Fibrosis! I trying to spread the word about this disease! I love my tv shows and  big Bravo fan.  #GH and #DOOL,17879f10e478956c,US,city,"Muskego, WI","[-88.189959, 42.842802, -88.069408, 42.930888]",Etats-Unis,Muskego,2020-12-19,nobodi take biden russian trump day least heart forget ivanka 23 trademark china hypocrit,2,18,47.0
40,40,46,1340087365684047872,"So, if you're a biden lover you just drive any way you want, dont look,  dont yield,  I guess you forget where you're at, or use biden mentality as an excuse,  and then scream, ""are you a trump lover!?"" #wtf",14885622,jenscloset,2008-05-23T19:39:00.000Z,Columbus Ohio,jen,https://t.co/JczBBgEUeI 🏸 I'm a Grandma! I sell vintage & I love tennis!  I miss Cleveland! I need more than 160 characters to explain more but I'm running out of,3df0e3eb1e91170b,US,city,"Columbus, OH","[-83.200169, 39.832013, -82.7713751, 40.157354]",Etats-Unis,Columbus,2020-12-19,biden lover drive way want dont look dont yield guess forget use biden mental excus scream trump lover wtf,2,37,10.0
41,41,48,1340087308725477379,@EricTrump @LaraLeaTrump @realDonaldTrump Biden fixed the election for a jail term,1009235546118516737,GordonT21023756,2018-06-20T00:44:39.000Z,"Houston, TX",Gordon Turner,"Represent clients for Real Estate,Business,Law and biblical teaching.",1c69a67ad480e1b1,US,city,"Houston, TX","[-95.823268, 29.522325, -95.069705, 30.1546646]",Etats-Unis,Houston,2020-12-19,biden fix elect jail term,2,12,51.0
