tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date
1339751625032916993,@Amy_Siskind Trump appointed a whole lot of unqualified white men.,897447166893068288,ScottWa68503749,2017-08-15T13:17:33.000Z,,Scott Wallace,Professor of Economics,7dc5c6d3bfb10ccc,US,admin,"Wisconsin, USA","[-92.889433, 42.491921, -86.24955, 47.309715]",Etats-Unis,Wisconsin,2020-12-18
1339751612294733826,@Jules9800 @22zzem @LuciaRendn4 @HillaryClinton Trump told them to believe that...🙄,1297359182983622656,AaaHaa51732268,2020-08-23T02:25:30.000Z,"California, USA",🐾AaaHaa🐾,"The ocean is my heaven! Be kind! No DM's 
#RESIST *^*COVID-19 be gone!! 😷
💙🐶 TUFFY 🐕💙 #1 Chihuahua 
Liars disgust me!! #BidenHarris2020",0807c31007ea6b4b,US,city,"Hemet, CA","[-117.071232, 33.685766, -116.908609, 33.7729906]",Etats-Unis,Hemet,2020-12-18
1339751575896662023,Without any ID and were allowed to vote Totally voter fraud I back you Trump all the way,1017858054807867392,Tammysp83615726,2018-07-13T19:47:25.000Z,,Tammy spears,,94965b2c45386f87,US,admin,"New York, USA","[-79.76259, 40.477383, -71.777492, 45.015851]",Etats-Unis,New York,2020-12-18
1339751566954389506,"I doubt it! The threat of that has not stopped them yet. They just make their own laws, do not obey the old ones and play the denial game. Our laws HAVE TO GROW SOME TEETH, and they better start working on that soon because if our dear PRESIDENT DONALD J. TRUMP IS NOT BACK IN.... https://t.co/B29P4BZvXb",1327666708459479042,SBookalis,2020-11-14T17:36:51.000Z,,Susan Bookalis,,e8ad2641c1cb666c,US,admin,"Arkansas, USA","[-94.61771, 33.004106, -89.644838, 36.499767]",Etats-Unis,Arkansas,2020-12-18
1339751538210684935,@bridget_joy_ I would rather never see Trump again.,720992461,johnrdanieltx,2012-07-27T22:22:01.000Z,"Reno, NV",How wonderful to have “normal” political issues.,🌎Socially liberal. Believer of balanced budgets. Total hater of gaslighting. #Resist,4b25aded08900fd8,US,city,"Reno, NV","[-119.953849, 39.350749, -119.700515, 39.674123]",Etats-Unis,Reno,2020-12-18
1339751503167332352,"@BrianKarem @PressSec Someone paid big bucks to publicly say stuff won't utter

President. Elect. Biden.

Am I missing something?
#GroupOfFuckers",17079308,RJMay3,2008-10-31T02:26:24.000Z,"Phoenix, AZ",The Department of Injustice💰,"I will defend anyone wearing a mask, from bullying...
Fuck around and find out!

#EnoughIsEnough
#FuckVanillaISIS
#BlackLivesMatter",0015cc0d71d49e19,US,city,"Buckeye, AZ","[-112.6265495, 33.355798, -112.461428, 33.5154415]",Etats-Unis,Buckeye,2020-12-18
1339751444984057857,"@RadioFreeTom You would think experience would matter and be a qualification, yet Trump is President.",757769521054650368,PamMeador1,2016-07-26T02:48:27.000Z,"Roanoke, VA",Pammy,,9d63050d3d33d32f,US,city,"Roanoke, VA","[-80.037735, 37.211374, -79.878085, 37.337603]",Etats-Unis,Roanoke,2020-12-18
1339751438105280513,"@FOX42KPTM Putin's hand has been so far up @realDonaldTrump ass, Trump cannot speak.

Tell us about cybersecurity and the gutting of American intelligence agencies Donnie!

Nevermind, He wouldn't tell the truth anyway! https://t.co/m235dMdCm1",95607921,Genjo_N_Mojave,2009-12-09T09:01:27.000Z,"Los Angeles, CA",Robert 🌻,"Aerospace Quality Eng'r-Mgr./Political Activist/Zen Monk/  
#Yankees/ #Resistance / #FreeTibet  #FreeUkraine  #FreePalenstine 🌻🇺🇦🇺🇸🌻",04291149b14feb9d,US,city,"Lancaster, CA","[-118.280798, 34.6309445, -118.045755, 34.740709]",Etats-Unis,Lancaster,2020-12-18
1339751396434993152,It is FUCKING OVER. TWITTER YOU NEED TO SHUT EVERYBODY DOWN UNTIL PRESIDENT ELECT BIDEN AND VICE PRESIDENT ELECT KAMALA HARRIS  THIS IS GETTING OLD ORANGE MAN LOST. HE IS A SORE LOSER AND SO ARE ALL OF HIS MAGATS https://t.co/4tlS5divf6,4182293655,betyclyde,2015-11-13T23:54:13.000Z,"Abingdon, IL",Jeani,"I am the Black Sheep of the family. I stay to myself so there is no drama.  I didn't say it, I wasn't there. Love baseball and the Cardinals ⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾⚾",f54a2170ff4b15f7,US,admin,"Illinois, USA","[-91.51308, 36.970298, -87.019935, 42.508303]",Etats-Unis,Illinois,2020-12-18
1339751349702062082,"@EricTrump Liar , you did ask Ukrainian president to humiliate the Biden’s . We do remember",49738832,Basel_Bushnaq,2009-06-22T19:40:41.000Z,USA,Basel Bushnaq,,000cb0c147eb2f2a,US,city,"Sterling, VA","[-77.435297, 38.982892, -77.371585, 39.024981]",Etats-Unis,Sterling,2020-12-18
1339751348586213376,"@denverpost Putin's hand has been so far up @realDonaldTrump ass, Trump cannot speak.

Tell us about cybersecurity and the gutting of American intelligence agencies Donnie!

Nevermind, He wouldn't tell the truth anyway! https://t.co/QqAfWD2jBD",95607921,Genjo_N_Mojave,2009-12-09T09:01:27.000Z,"Los Angeles, CA",Robert 🌻,"Aerospace Quality Eng'r-Mgr./Political Activist/Zen Monk/  
#Yankees/ #Resistance / #FreeTibet  #FreeUkraine  #FreePalenstine 🌻🇺🇦🇺🇸🌻",04291149b14feb9d,US,city,"Lancaster, CA","[-118.280798, 34.6309445, -118.045755, 34.740709]",Etats-Unis,Lancaster,2020-12-18
1339751322229170176,"According to authorities the Russian Hack of Military &amp; other Government computers was massive. At this  point no one knows what has &amp; what has not been infiltrated.Trump, the Russian doofus pawn has not uttered a word.Just an incompetent useless fool who has failed to protect us",322279925,JohnFCorbin,2011-06-22T22:44:26.000Z,,John F Corbin,Part time writer-US Navy Veteran-Corpman-FMF 5th Marine Div-Colorado State University-#Resist-No Trump-no RWNJ’s or religious nuts.#VeteransAgainstTrump,140800566259f12f,US,city,"Sparks, NV","[-119.781386, 39.5117966, -119.640003, 39.636636]",Etats-Unis,Sparks,2020-12-18
1339751287513112576,@iam_dr_cha0s @joshtpm Correct. It’s unconstitutional and completely nonsensical. Trump will get slammed immediately.,793152181574656000,Bairbarber,2016-10-31T18:06:30.000Z,"Princeton, WV",Jackson Barber,"Retired and enjoys my back porch. Proud Democrat who loves reading Palmer report and Tea pain. pro- democracy, pro-rights.",2d83c71ce16cd187,US,admin,"West Virginia, USA","[-82.644739, 37.201483, -77.7189303, 40.638802]",Etats-Unis,West Virginia,2020-12-18
1339751269142065166,@thehill Yes let’s all be appalled by her language yet all the stuff trump had said is ok.  Got it.,125391516,sbschulte,2010-03-22T17:16:38.000Z,,SBS,,4d80887f93883b3f,US,city,"Uniontown, OH","[-81.422343, 40.940326, -81.371258, 40.994167]",Etats-Unis,Uniontown,2020-12-18
1339751250108116992,"@VICE Putin's hand has been so far up @realDonaldTrump ass, Trump cannot speak.

Tell us about cybersecurity and the gutting of American intelligence agencies Donnie!

Nevermind, He wouldn't tell the truth anyway! https://t.co/0qtpCIjHOd",95607921,Genjo_N_Mojave,2009-12-09T09:01:27.000Z,"Los Angeles, CA",Robert 🌻,"Aerospace Quality Eng'r-Mgr./Political Activist/Zen Monk/  
#Yankees/ #Resistance / #FreeTibet  #FreeUkraine  #FreePalenstine 🌻🇺🇦🇺🇸🌻",04291149b14feb9d,US,city,"Lancaster, CA","[-118.280798, 34.6309445, -118.045755, 34.740709]",Etats-Unis,Lancaster,2020-12-18
1339751206340706306,@Acosta Donald Trump doesn't do the work of President. He is also in Putin's back pocket. The guy is a national security disaster.,827002570380034048,tcrampton55,2017-02-02T03:55:52.000Z,Michigan,Tom Crampton,"Husband, Father, Grandfather, and lover of the outdoors. I have a low tolerance for rascals and miscreants.",76ad816c29482c9b,US,city,"Bloomfield Township, MI","[-83.325363, 42.529187, -83.206336, 42.620953]",Etats-Unis,Bloomfield Township,2020-12-18
1339751191161360384,@davidaxelrod @realDonaldTrump @JoeBiden Trump is consistent,419201580,Sloot2070,2011-11-23T02:40:57.000Z,"Parker , CO",Mark Schlueter مارك,Former HR Manager for chain of convenience Stores. Republican the first 30 years of my life until they moved far too the Right. Progressive Independent now,005d9455753e7700,US,city,"Parker, CO","[-104.813236, 39.478431, -104.708485, 39.568631]",Etats-Unis,Parker,2020-12-18
1339751186782584834,"@thehill Putin's hand has been so far up @realDonaldTrump ass, Trump cannot speak.

Tell us about cybersecurity and the gutting of American intelligence agencies Donnie!

Nevermind, He wouldn't tell the truth anyway! https://t.co/YIBijJsNRt",95607921,Genjo_N_Mojave,2009-12-09T09:01:27.000Z,"Los Angeles, CA",Robert 🌻,"Aerospace Quality Eng'r-Mgr./Political Activist/Zen Monk/  
#Yankees/ #Resistance / #FreeTibet  #FreeUkraine  #FreePalenstine 🌻🇺🇦🇺🇸🌻",04291149b14feb9d,US,city,"Lancaster, CA","[-118.280798, 34.6309445, -118.045755, 34.740709]",Etats-Unis,Lancaster,2020-12-18
1339751146324418565,"@marcorubio @Twitter Hey lapdog Rubio...310,000 Dead Americans ... because trump and his GOP enablers, like you, downplayed the seriousness. #TrumpVirusDeathToll300k https://t.co/Ie8Sri9vBu",36475800,orecule,2009-04-29T20:47:07.000Z,"Washington, DC",Eva Maria She/Her/Ella,#NavajoNation #RefugeesWelcome #BLM #AnimalLover #PugFam #RepublicansAreTheProblem,01fbe706f872cb32,US,city,"Washington, DC","[-77.119401, 38.801826, -76.909396, 38.9953797]",Etats-Unis,Washington,2020-12-18
1339751084580024324,@colbertlateshow @StephenAtHome @JoeBiden @DrBiden Georgia! NEVER forget that Loeffler and Perdue did NOT do enough to support Trump! BOYCOTT THE RUNOFFS!!!,2243907186,BuhMule,2013-12-13T13:25:05.000Z,"Texas, USA",Jennifer S Jackson-Hooks,Proud to be an angry Democrat.,da714a0bda9efd55,US,city,"Highlands, TX","[-95.08943, 29.7921626, -95.02753, 29.846673]",Etats-Unis,Highlands,2020-12-18
1339751077403619336,What?????  Lou Dobbs Tonight 12/17/20 FULL | Fox Business Breaking News Trump Dec 1... https://t.co/RkyL312ePy via @YouTube,1342628454,LoLoLorine3,2013-04-10T19:07:45.000Z,"Shreveport, LA",“Not marquee Christian American” Lorine Spratt,"Changed by and a follower of the Resurrected Christ; conservative, and proud mother of Kimberly, Eddie, & Jordan.",4ec71fc3f2579572,US,city,"Shreveport, LA","[-93.938883, 32.332455, -93.679985, 32.589759]",Etats-Unis,Shreveport,2020-12-18
1339751051927285760,"@FOX42KPTM Putin's hand has been so far up @realDonaldTrump ass, Trump cannot speak.

Tell us about cybersecurity and the gutting of American intelligence agencies Donnie!

Nevermind, He wouldn't tell the truth anyway! https://t.co/cGmIyrF9CL",95607921,Genjo_N_Mojave,2009-12-09T09:01:27.000Z,"Los Angeles, CA",Robert 🌻,"Aerospace Quality Eng'r-Mgr./Political Activist/Zen Monk/  
#Yankees/ #Resistance / #FreeTibet  #FreeUkraine  #FreePalenstine 🌻🇺🇦🇺🇸🌻",04291149b14feb9d,US,city,"Lancaster, CA","[-118.280798, 34.6309445, -118.045755, 34.740709]",Etats-Unis,Lancaster,2020-12-18
tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date
1339796065701277697,"@AP When States have been told to expect fewer doses of the Pfizer vaccine, team Trump is up to no good. What are they up to? No good.But it's probably classified like everything else about the White House's handling of the coronavirus epidemic.Democracy cannot coexist with darkness.",1231590638,LarryBoorstein,2013-03-01T21:41:03.000Z,"Virginia, USA",Laurence (Larry) Boorstein,Project Management Professional PMP® Certified Scrum Master CSM® Scrum Master Certified SMC™ MBA Finance CE Civil Engineering–Projects in 18 states 29 countries,ec212eb1116b92e2,US,city,"Reston, VA","[-77.393246, 38.90861, -77.304868, 39.002993]",Etats-Unis,Reston,2020-12-18
1339796047556616192,@realDonaldTrump Trump church is at the golf course! REPUBLICANS have the Weakest church in the world! Coronavirus is their religious beliefs! Pretend disciples of Trump's coronavirus TEAM! REPUBLICANS say God will bless America with the coronavirus virus! TRUMP can't defend me!,1283892357700612097,CraigCharley6,2020-07-16T22:33:01.000Z,,Craig Charley,fishing and hunting,df7fd3a3b9eff7ee,US,admin,"Oregon, USA","[-124.703541, 41.991795, -116.463262, 46.2990779]",Etats-Unis,Oregon,2020-12-18
1339796026102865920,"@marcorubio With all due respect Senator, your supreme leader Trump constantly calls names, mocks the disabled, belittles women and demeans more than half the citizens of this great nation.... and now you are offended?  Please.",486287755,13addison,2012-02-08T04:04:21.000Z,United States,Addie13,,47aff34722fae115,US,city,"Arlington, MA","[-71.2020954, 42.397429, -71.132174, 42.436652]",Etats-Unis,Arlington,2020-12-18
1339796002337923080,@KristenClarkeJD exactly; more frivolous lawsuits from Trump,70130563,dabrams2021,2009-08-30T14:31:29.000Z,"iPhone: 35.848959,-78.692313",Doug Abrams,"atty, avid hockey fan back again as a Carolina Hurricanes fan b/c character matters; hoping Brind'Amour is right; offshore fishing; plays/records rock n roll.",3b98b02fba3f9753,US,admin,"North Carolina, USA","[-84.3219475, 33.752879, -75.40012, 36.588118]",Etats-Unis,North Carolina,2020-12-18
1339796000790237184,....and the other side of the coin that makes Trump look worse yet again. https://t.co/SoHVesQcCq,202843975,JRzepecki,2010-10-14T23:20:59.000Z,"Grand Rapids, MI",Jon Rzepecki,Head chef can't be chopping lettuce.,a81f9ed24c15d6af,US,city,"Grand Rapids, MI","[-85.751406, 42.883679, -85.530877, 43.029144]",Etats-Unis,Grand Rapids,2020-12-18
1339795978111643649,"After Biden gets sworn in, if Donald Trump isn’t taken off twitter, I expect every designer and developer to resign. 😐

For tech workers especially, your labor is an endorsement.",17803933,RussellSkaggs,2008-12-02T09:20:02.000Z,"Columbus, OH",Russell,Creative Technologist. UX Developer. Larper. Dad. Husband. Human. Views are my own. 💖💜💙 #BlackLivesMatter,3df0e3eb1e91170b,US,city,"Columbus, OH","[-83.200169, 39.832013, -82.7713751, 40.157354]",Etats-Unis,Columbus,2020-12-18
1339795966338187265,"@Elisa_freedom @realDonaldTrump I agree but when I think of the 3 trump nominated justices I have no pity- If they couldn’t handle upholding the oath they all took - then they need GTFO- resign ! It’s not just their lives - it’s our lives !! Be Strong , do your job and uphold the constitution!!",1221574985195704321,rinky421,2020-01-26T23:26:13.000Z,"New York, USA",Rissa,"be good , get good ! Do the work and you will Be rewarded ... Seek out your purpose... 🌙🤎💫",42d9ed0b520f0634,US,city,"Springs, NY","[-72.187709, 40.994546, -72.145155, 41.052698]",Etats-Unis,Springs,2020-12-18
1339795943831588864,"@WSJ This #cybersecurity attack story is not getting much attention, given other issues in the country, but this is yet another unacceptable and significant #Trump #administration mess. This is really a concern that may negatively affect our country for years.",45047572,CaptainES,2009-06-06T01:06:22.000Z,NYC,Earl Small,"JESUS loving, life passionate - morality, meaning/understanding, & maximize my potential, gadget/technology interested, sports enthusiastic New Yorker.",011add077f4d2da3,US,city,"Brooklyn, NY","[-74.041878, 40.570842, -73.855673, 40.739434]",Etats-Unis,Brooklyn,2020-12-18
